Rate,Seller,Comment
1,Trendyol,Bu firmadan hiç memnun kalmadım kargo geç geldi telefon jelatini açık geldi
5,Trendyol,Güzel tabiki tartışılmaz satıcı da tirent yolsa güven daha fazla❤️
5,Teknosa,Ürün sapasağlam geldi
1,Trendyol,Ürün kusurlu geldi rapor istediler ona rağmen dönüş yok ürünlerinin arkasında değiller tercih etmeyin
5,KimSatar,Orjinal ürün piyasa fiyatının altında satın aldım bir sorun yaşamadım
3,Gürgençler Apple Yetkili Satıcı,"Üründe sorun yok, ama kargo REZALETTİ.. Kargocu arkadaş telefonu kapıya kadar getirip, kapıda beni tanıyan birisine 18 bin liralık paketi verip gitmesi kabul edilemez. Ne imza alma var, ne kimlik sorgulama, ne kod sorgulama, ne kapı zilini çalma var, nede benimle iletişime geçme var. Paketi verdiği kişi alıp götürseydi kim hesap verecekti???"
5,Trendyol,İphone ve Trendyola güvenerek aldık kargolama süresi ve paketleme iyiydi. Yorum GÜNCELLEME: telefonun ekranında kaymalar titremeler oluyor trendyol bu sorun için apple a yönlendirdi. 2 yıl garantili dedi aradan çıktı. İnşallah yeni telefon gönderirler. Telefondan soğudum.
5,Trendyol,"orijinal, kaliteli, hızlı kargo"
5,FixDevice,tel sağlam geldi şimdilik bş sırun yok
5,KimSatar,Ürünün laylon koruması yoktu. Sadece emniyet şeridi vardı. Önceden açılmış gibi geldi. Deneyeceğiz göreceğiz.
5,Trendyol,"Hızlı ve güzel geldi. Orjinal, bi problemi yok."
4,Trendyol,Telefon da sorun yok . Yalnızca paketleme çok kötüydü . Kutunun içinde ki şeye atılmış bir haldeydi telefon.
4,Trendyol,1 gün icinde elime ulasti kargo daha iyi olabilirdi
5,KimSatar,Mükemmel bi telefon satıcı da iyi ilgilendi Malatya’ya 2 iş gününde geldi sorunsuz
5,Gürgençler Apple Yetkili Satıcı,"Hızlı gönderi ve ürünü problemsiz teslim aldığım için gönderici firmaya çok teşekkür ediyorum.İnternet alışverişiyle telefonmu alınır diyenlerdendim.Ama bu korkumu hem Trendyol hemde gönderici firma sağolsun onların sayesinde yendim,teşekkürler."
5,Trendyol,Paketleme konusunda tedirgindim karton kutu ve pıtpıta sarılmıştı herhangi bir sorun yaşamadım
5,Koycebine,Üründe hiçbir sıkıntı olmadan teslim aldım beyaz olarak çok iyi
3,Trendyol,Kargolama çok kötü yani 38.binlik telefon alınıyor kutuya katıp gönderiliyor bu kadar da özensiz paketleme olamaz ya kılıfı ayrı sayfadan aldım şans eseri sağlam geldi diyelim
5,Yirmidört,Telefonu sipariş vermeden önce defaeten düşündüm. Çok kararsızdım trendyol uygulaması üzerinden telefon alınır mı diye. Mağaza yorumlarına güvenerek aldım. Telefon orjinal hiçbir sıkıntısı yok. Paketleme çok iyiydi. Kargonun geç gelmesi dışında hiçbir problem yoktu.
4,Trendyol,Xr’dan geçtim pek bi fark yok ama diğeri çöp olmadan elden çıkarayım diye aldım. Kargolama yavaştı. Fena değil ucuza aldım trendyoldan öyle avutuyorum kendimi ✌🏼✌🏼
5,Trendyol,Ürüne zaten diyecek bir şey yok.. Trendyol kendi satıcısı da gayet iyi teslimat hızlı oldu
5,Trendyol,Telefon 2 günde elime ulaştı kargo paketleme harikaydı ve orijinal kontrol ettim
5,FixDevice,İki telefon aldık ikisi de gayet iyi satıcı hızlı bir şekilde gönderdi telefona diyecek bişey yok zaten çok iyi
2,Teknosa,paketleme çok kötü
1,Trendyol,Ürünüm bu gün geldi fakat 38 günlük önce garanti başlamış bir cihaz gelmiştir buz yüzden dolayı hiç içim ısınmadı inşallah sorunum çözülür
5,Teknosa,Kargolama iyiydi ürüne diyecek bi şey yok zaten iphone kalitesi
5,BittiBitiyor,Orijinal ürün güvenilir satıcı hızlı teslimat
5,Trendyol,Orijinal ürün tereddüt etmeden alabilirsiniz
5,Trendyol,Paketlenmesi gayet güzel sorunsuz geldi şu an aldığım telefondan yazıyorum 🥰
5,Trendyol,Güzel paketleme
5,Trendyol,Sağlam bir şekilde elime ulaştı. Memnunum 🥰
5,Trendyol,3 günde Gaziantep’e teslimat yapıldı patlat poşet ve ayrı kutuda gönderildi cihaz.
4,Trendyol,patpata sarılsaydı keşke 💞
5,Trendyol,Üründen memnun kaldım sorunsuz ulaştı elime paketleme çok iyi değildi açık söylemek gerekirse kutunun içinde ayrı pat pata koyulmuş ama kutu büyük olduğu için ordan oraya çarpıyordu Buda telefona zarar verebilirdi ama bişey olmamış 11 den geçiş yaptım ve telefonu beğendim
5,Trendyol,Ürün çok hızlı ve çabuk geldi.Cuma sipariş verdim pazartesi elimdeydi .Tam anlamıyla fiyat performans ürünü .Seri numarası üzerin de geliyor kontrollerimi de sağladım .Kargo baya iyi paketlenmişti
5,Trendyol,SİPARİŞİMİ BENDEN ONAYSİZ İPTAL ETTİLER.SİPARİSİM 15 GUNDE GELDİ.İndirimden TRENDYOL SATICISINDAN aldım ancak kargomu önce yanlış adrese yolladılar.Sonrasında müşteri hizmetleri beni 1 hafta boyunca adresinize yola çıkmış diyerek oyaladı.Sonrasinda yetkili kişiye bağlandığımda ürünümü iptal ettiklerini öğrendim.1  hafta boyunca da ürünümun iptal edilmesini önlemeye çalıştım.Paranızla başınıza dert almayın.
1,Trendyol,Aldığım üç günde elime geldi  yani paketlemesi kötü fatura yok eksik mi gönderdiniz naptınıZ
5,Trendyol,orjinal ürün harika
4,Trendyol,cok sukur sag salim geldi
5,Gürgençler Apple Yetkili Satıcı,Herhangi bir farkı yok mağazadan paketleme güzeldi 3 iş gününde geldi sorunsuz
5,BALKAŞ İLETİŞİM,Ürün çok temiz geldi Diyarbakır’dan gelmesine rağmen çok hızlı geldi ve okadan uzun yoldan kutusu bile zara görmedi bu arada ben İstanbul da yaşıyorum
1,Trendyol,Ürün kusurlu arızalı çıktı ve değişimi için gönderdim ve bana iadesi yapılacak mesajı geldi ben ürünün aynı ürününün yenisiyle değişimini yapılmasını rica ediyorum.ürününün aynı ürün modelinin yenisiyle değişimini talep ediyorum.
4,Teknosa,Telefon gayet güzel sıkıntısız ama keşke kargo biraz daha özenli olsa normal bi kutuya koyup gönderilmiş onun dışında gayet güzel tavsiye ederim kargodan dolayı bir puan kırdım
1,Trendyol,100 defa fatura talebi etmeme rağmen halen daha faturama ulaşamadım cihazı aldıgım kaç gün oldu ayıptır yani… bir çıktı alıp cihazla birlikte göndermek bu kadar zor olmasa gerek
4,Trendyol,Ürün kargolaması sıkıntılıydı kutunun içinde sallanıyordu.Onun dışında telefonu kullanıyorum sıkıntı yok orijinal
5,BALKAŞ İLETİŞİM,Ürüne diyecek bişey yok çok güzel:) Ama kesinlikle yurtiçi kargo yu satıcı değiştirmeli
5,Trendyol,Kötü yorumları aldırış etmeyin kargolama çok sağlam üründe herhangi bir sıkıntı yok
5,Trendyol,Telefon marka ve özellikler açısından zaten çok iyi kampanya döneminde olduğu için biraz kargo gecikti ama sorunsuz elime ulaştı
5,KimSatar,Teşekkürler ürünüm kusursuz şekilde elime ulaşmıştır 😉
5,Trendyol,Türkiye garantili hiç bir sıkıntısı yok hepsini sorguladım ama ben satıcı trendyol seçtim tavsiye ederim
5,Teknosa,Sorunsuz geldi herhangi bir sorunla karsılasmadım teknosa güvenilir 👍🏻
5,Trendyol,Pazartesi sabah sipariş ettim salı günü elimdeydi🫠🤗🤗 üründe hiç bir sıkıntı yok güvenilir satıcı. Ps not… Apple sitesinden 2k daha uygun fiyata aldım 🥹
4,Trendyol,"iPhone kalitesi, orijinal geldi içinden şarj başlığı çıkmıyor onu ayrıca aldım, sadece kutusu pek sağlam durmuyordu pat pat gibi bir şeye sarmışlardı ama zarar görmemiş severek kullanıyorum"
3,Trendyol,Ürün sağlam imei numarası kayıtlı ama çok özensiz paketlenmiş mucize ile sağlam gelmiş diyebilirim
3,Troy Apple Yetkili Satıcı,Hayatimda ilk kez boyle bir durum yasiyorum. Acilmamasi gereken guvenlik etiketi acilmis bir sekilde geldi telefon. Uzerine de guvenlik bandi acilmis urunun iade alinmaz etiketi yapistirmislar dalga gecer gibi. Hem telefonu acin hem de kendi actigibiz urunun iadesi almayin ne ala memleket!! Urunun kurulumunu yapmadim acil degistirilmesini talep ediyorum insanlari magdur ediyorsunuz!!! GÜNCELLEME: firma ile iletişime geçtim ürünün değişimini yaptılar. Yeni gelen ürün sorunsuz. Bu yapılan hata telafi edildi fakat telefonuma 1 hafta gecikmeli ulaşmama sebep oldu.
5,Teknosa,Ürünü alırken satıcıya dikkat edin. Teknosadan aldım geç kargoya verildi. Köpük veya patpata sarılmamıştı. Fakat kargo firmasına teşekkürler sapasağlam ulaştırdı kutunun sağında solunda köşesinde bir sıkıntı yoktu.
4,Trendyol,Ürün apple dan beklenildiği gibi muhteşem ama paketleme çok kötüydü iyi bişe olmamıştı telefona 😑
3,Trendyol,Ürün güzel fakat pili çabuk bitiyo anlamadım bi sorun mu var
1,Ceptemax ,"Tüketici haklarına şikayet edicem, beyaz istemiştik mavi geldi ve kutusu jelatinli değildi bu nasıl sorumsuzluk !!! Acil geri dönüş bekliyorum !!!!!!"
1,Trendyol,Siparişi verdikten sonra tam 1 gün içinde teslim edildi. Fakat ürün 1 ay sonra ışıkta titreme yaparak hata vermeye başladı. Teknik servise verdim sorun görülmedi ve dolayısıyla hata da giderilemedi. 3 aylık telefon şu an ve ışık titremesiyle kullanmak zorundayım asla trendyoldan almam artık
5,Trendyol,Ürnü 28.500e aldım. Elime ulaştığı gün baika satıcıda 500lira daha düştü. Gecesinde apple zam yaptı 32 oldu 😂😂😂
1,BittiBitiyor,"Değerli dostalar maalesef ürün defolu çıktı.Hemen fotograflayıp kutu koydum Bugün  satıcı firma aradım  satıcı ile telefonda konuşmamızda kullanılan tabi ""imkansız kesinlikle milyarda bir olur oda size mi rastgeldi"". yani ticareti bir kenara bıraktım bu uslup bilmezlik nedir.Apple ile görüştüm makyajsal durumlara müdahele edemeyiz  satıcı ürüne sahip çıkmıyor.Ya kardeşim ayıptır ya ürünü alacak dostlar gidin mağzandan alın kontrol edin yoksa üzülürsünüz hem satıcı yalan söylüyorsunuz imalarına hemde apple ürüne sahip çıkmaması durumuna mağruz kalmayın bu arada trendyol umurunda değil dost tavsiyesi bu satıcıdan uzak durun"
5,Trendyol,Fiyati cok ıyı ne orjınal
4,Trendyol,14le arasında pek fark olmadığı için 13 tercih ettim. Gayet memnunum. Ancak paketleme gerçekten böyle mi olmalı sevgili trendyol ya? Herhangi bi pantolunu da aynı şekilde gönderiyorsunuz. Okadar para vermişiz teknolojik kırılması mümkün bir şey yani daha özenli olunması gerekmez mi?
3,Trendyol,iPhone kalitesine diyecek bir şey yok ancak bir tane havalı koruma kılıfı koymuşlar içine ama telefon kutusunu onun içine sarıp bantlamamışlar dolayısıyla telefon kargoda o kılıfın içinden çıkmış sağa sola sallanmış satıcının Trendyol olduğunu görünce dahada üzüldüm lütfen milyarlık ürünleri bu havalı kılıflara sardıktan sonra bantlayın ki kutunun içinde sağa sola çarpmasın. Ben 36000 e almıştım ona bile zam yedim diye üzülürken 40000 lere çıkmış ekonomizizin hali de çok diğer üzücü bir şey.
5,Trendyol,2 günde elime ulaştı hızlı kargo için teşekkürler
5,Trendyol,Ürünü zaten bilerek almışssınızdır Trendyol satıcısı ürünü güvenli göndermiş pat pat içindeydi hızlıydı
1,Trendyol,"Sıfır ürün diye aldım ,ürün kozmetik hasarlı geldi."
1,Trendyol,Telefonda piksel hatası çıktı trendyol beni mağdur etmez diye gittim trendyola garantiye gönderdim iade istemediğimi üstüne basa basa her gün Trendyol asistana bildirdim. 21 iş günü dendi 2 ay oldu telefonum iade oldu üstüne iPhone fiyatları arttı ben mağdur oldum telefonsuz kaldım birde beni bugün Amazon şirketi arıyor telefon onlara satılmış. İnsanları mağdur ediyorsunuz olan benim parama oldu öğrenciyim ben! Ne bir özür ne de bir telafi yaptınız!
5,Aksaray İletişim,tartışmaya kapalı
2,ABK TEKNOLOJİ,ürünü ayın 17 sinde sipariş verdim bugün 23 ü kargoda yaşanan problem yüzünden çok geç geldi telefon orjinal kutusu daha önce açılmış ama cihazda bi problem cizik vs yok
5,Trendyol,Sağlam sorunsuz orijinal ürün geldi.Tereddütsüz alabilirsiniz
5,Teknosa,Başta çok tereddüt etmiştim orjinal ürün mü gelicek acaba diye gelene kadar aklımda hep bir soru işareti vardı😌 şükür elime ulaştı orjinal ürün kapalı kutu ve Teknosa dan garanti belgesi☺️
1,Ceptemax ,Urunu once satan sonra yollamayan bir satici. Kargo takip numarası verip sevkiyati iptal etti. Kendilerine zoraki ulastik. Sorun bizden degil trendyoldan dediler. Sonrasinda urunu yollamayacaklarini soylediler. Bu durum yuzunden 2500₺ zarardayiz. Caniniz yanmasin dikkatli olun
1,Trendyol,ürün harika ama trendyol paketlememiş resmen paketi açılmış gibi geldi dandik bi baloncuk koymuşlar paketleme çok kötü
1,Ceptemax ,ürünü sipariş ettim ve kargo aşamasanındayken telefona zam geldiği için ürünümü iptal etti bu satıcı allahınızdan bulun asla alışveriş yapmayın güvenmeyin güvenilmez.
1,Trendyol,Ürün kutusunda deformasyon ve güvenlik etiketlerinden biri nerede ise tamamen açılmış olarak geldi memnun kalmadım
5,Trendyol,Harika bi zamanlamayla son zamdan etkilenmeden aldım. Öncesinde bi 10 bin etkilenmiştim sağolsun. Ama hemen geldi harika beğendim. Sorunsuz. Trendyol satıcısından aldım güvenilir
4,Trendyol,Adana’ya cuma günü sipariş verdim pazartesi geldi. Kutunun içindeki pat pat sarılı değildi. Onun dışında kargo iyiydi(Trendyol express) Telefonu açtım sıkıntı yok şimdilik. Diğer mağazalardan 4000 uyguna geldi. Alınabilir tavsiye ediyorum
1,Trendyol,Yazıklar olsun böyle firmaya böyle kargoya ürünüm lojmana geliyor kimse olmadığı için kapının önüne kimse teslim almadan bırakılıp gidiyor yazıklar olsun geri iade edeceğim zaten..
2,Trendyol,çok özensiz sarılmıştı telefon icinden fırlamıştı hic memnun kalmadım bu arada telefonun faturasi veya garanti belgesi hic bir şekilde gelmedi gönderirseniz sevinirim.
4,Aksaray İletişim,"Telefonu anlatmaya gerek yok zaten. Gece sipariş verdim sabahına kargolandı, ama kargo biraz daha özenli olabilirdi. Trendyol Express ile 4 günde geldi. 2 adet cihaz aldım hediye olarak kılıf veya ekran koruyucu yanında olsaydı sevindirirdi. Yinede teşekkürler iyi çalışmalar."
1,Teknosa,Telefonu alalı 2 ay oldu. Birden şarj kesildi telefon şarj etmeyince garantiye gönderdim telefonumda donanımsal hata olduğunu söylediler tüm donanımsal parçaları değiştiği için de imei numarasının da değişeceği bilgisi geldi. Anlayacağınız 2 ay içinde telefon tamir görmüş oldu. Değişim yapmadılar. Kesinlikle Tavsiye etmiyorum
5,BittiBitiyor,Güvenilir satıcı hızlı kargo. Telefon zaten ıphone kalitesi. Keşke içine adaptör de koysa apple tek sıkıntısı o bence.
5,Cellvı Tech,kargo sağlam ve sıkıntısız bir şekilde elimize ulasti
3,Trendyol,Çizik geldi
1,Trendyol,Ekranı çizikti iletişime geçtim yardımcı olunmadı
5,Trendyol,Urun geldi biz siyah ve beyaz aldik. Garantisi var orijinal ama trendyol paketlemesi cok cok kotuydu. Allahtan telefonda zarar yok.
5,Trendyol,Ürün Orjinal kutusunda geliyor herhangi bir sorun yok. Kullanıyorum. Teşekkürler
5,Trendyol,"Telefonum sorunsuz elime ulaştı,kargo sırasında sıkıntı yaşar mıyım diye çok korkmuştum ama olmadı.Kargo zamanında ve sıkıntısız geldi.Telefona zaten diyecek bişey yok.Kamerası özellikle video da sinematik özelliği olması çok iyi.Aktif instagram kullanan için harika bir kalite.Yesimpalancı hesabmdan çektiğim bol bol foto video detayı görebilirsiniz"
5,Aksaray İletişim,Ürün sıkıntısız bir şekilde elime ulaştı teşekkürler bir sıkıntı olursa yorumu güncellerim. 6 Aydır kullanıyorum ekranda iki tane yukarıdan aşağıya çizgiler belirdi tabi bu neyden kaynaklı bilemiyorum
4,Trendyol,Tereddüt ederek aldım fakat korkutum gibi olmadı ürün orijinal bu kadar pahalı ürün alıyoruz ve fatura gönderilmiyor neden acaba bu konu hakkında yardımcı olmanızı istiyorum
1,CEPTELEFONU.ONLİNE,Ürün kusurlu geldi ekranın sol camı kasayla tam bitişik değil
3,Trendyol,Ürün kutudan sağlam çıktı fakat geldiğinde koruma bandının biri açıktı veya açılmıştı birde şeffaf poşetle kaplı değildi trendyol müşteri hizmetlerini arayarak sordum biriey olmaz dediler açtım cihaz iyi
5,Trendyol,Temiz geldi sıkıntısı yoktu
2,Trendyol,Ürün orjinal ve kutulu geldi. Ama hızlı teslimat yazmasına rağmen bir 8 günde elime ulaştı hızlı teslimat mantığını anlamadım. Ve kargoyla o kadar fazla sorun yaşamama rağmen trendyol o gün hiçbir yardımda bulunmadı. Ertesi gün yardımcı olalım dediler. Kargo ertesi gün iade olucaktı.
4,Trendyol,Tamamen kargodan kordon puanı cihaz hatasız geldi bir sorunu yok ama kargo gerçekten vasat cumartesi günü istedim satıcı o gün kargoyu verdi ve bana çarşamba günü öğlenden sonra geldi yani sabırsız insanlar için hoş bir durum olmayacaktır bilginiz olsun.
1,Trendyol,Ürünü eski iPhone cihazımla senkronize ederek açtım arka planda farklı bir fotoğraf olduğunu görünce telefonun kullanılmış olduğundan şüphelenip incelenmesi için müşteri hizmetleriyle iletişime geçtim. Telefonun yeni olması gerektiğiyle ilgili konuştum ve incelenmesini istedim yeni ürün istediğimi ve iade istemediğimi net bir şekilde belirttik. Gerekli işlem yapılmadı satıcı benimle iletişime geçmedi ben de müşteri hizmetlerini arayıp durumu aktardım. Garanti belgesi olup olmadığını sordular. Ben firmanın gönderdiği garanti belgesinin olmadığını söyledim . Gönderilmesi için talep oluşturuldu ancak garanti belgesi gönderilmedi. Ben de bu işlemler çok uzun sürünce iade talebi oluşturdum telefonun incelenmesi in. Telefon satıcıya ulaşınca uzun süre ( bir hafta civarı ) beklemede incelemede kaldı ve bu sürede TELEFONUN FİYATI ÇOK FAZLA ARTTI. Yani iade yapılsa bile aynı telefonun almak için üzerine en az 5000 tl eklemem gerekiyor şu an. Üstelik beklemedeyken iade istemediğimi yeni ve kullanılmamış telefonun gönderilmesini istediğimi belirttim. İade edilmiş ve müşteri memnuniyeti kuponu gönderilmiş. Yalnız benim mağduriyetim o kupondan çok daha fazla sadece telefonun yenisiyle değişilir düzgün bir şekilde gönderilmesini istiyorum. Telefonumu sattım ve şu an yenisini alamıyorum. Mağduriyetim giderilmediği takdirde şikayette bulunacağım.
